7536000,11.319651,77.011293,0.35,6,1.22
7538000,11.319648,77.011292,0.35,7,1.19
7540000,11.319644,77.011295,0.24,7,1.16
7542000,11.319639,77.011295,0.35,6,1.16
7544000,11.319635,77.011297,0.28,6,1.16
7546000,11.319632,77.011295,0.52,5,2.26
7548000,11.319631,77.011293,0.87,5,2.26
7550000,11.319630,77.011291,0.30,5,2.25
7552000,11.319632,77.011292,0.22,4,2.25
7554000,11.319632,77.011292,0.43,4,2.25
7556000,11.319633,77.011291,0.26,4,2.25
7558000,11.319634,77.011291,0.22,5,2.25
7560000,11.319636,77.011290,0.72,5,2.25
7562000,11.319636,77.011290,0.44,6,2.25
7564000,11.319639,77.011290,0.85,4,2.25
7566000,11.319645,77.011290,0.26,4,2.25
7568000,11.319648,77.011289,0.65,4,2.24
7570000,11.319651,77.011288,0.24,5,2.24
7572000,11.319654,77.011289,0.39,5,2.24
7574000,11.319656,77.011288,0.07,6,2.24
7576000,11.319657,77.011287,0.15,6,1.58
7578000,11.319653,77.011283,0.30,5,1.23
7580000,11.319665,77.011280,0.52,5,1.23
7582000,11.319667,77.011279,0.85,6,1.16
7584000,11.319666,77.011278,0.19,5,1.23
7586000,11.319672,77.011277,0.94,5,1.23
7588000,11.319677,77.011274,0.56,5,1.23
7590000,11.319677,77.011273,0.24,5,1.23
7592000,11.319674,77.011271,0.31,5,1.23
7594000,11.319675,77.011270,0.35,5,1.23
7596000,11.319675,77.011265,0.52,5,1.23
7598000,11.319674,77.011262,0.76,6,1.23
7600000,11.319672,77.011260,0.65,5,1.23
7602000,11.319667,77.011259,1.24,5,1.23
7604000,11.319666,77.011257,0.15,5,1.23
7606000,11.319664,77.011255,1.26,4,2.22
7608000,11.319662,77.011252,0.35,5,2.22
7610000,11.319662,77.011255,0.35,6,1.23
7612000,11.319656,77.011259,0.63,6,1.16
7614000,11.319650,77.011263,0.70,6,1.16
7616000,11.319640,77.011265,0.33,7,1.16
7618000,11.319637,77.011263,0.15,6,2.20
7620000,11.319639,77.011262,0.76,6,2.20
7622000,11.319641,77.011261,0.33,6,2.20
7624000,11.319640,77.011261,0.67,6,1.19
7626000,11.319642,77.011263,1.07,6,1.19
7628000,11.319639,77.011262,0.24,5,2.21
7630000,11.319642,77.011265,0.35,4,2.21
7632000,11.319640,77.011263,0.57,4,2.21
7634000,11.319639,77.011264,0.41,5,2.21
7636000,11.319636,77.011263,0.41,5,2.21
7638000,11.319634,77.011263,0.33,4,2.21
7640000,11.319633,77.011262,0.07,5,2.19
7642000,11.319632,77.011263,0.28,5,2.19
7644000,11.319625,77.011263,0.74,5,2.19
7646000,11.319624,77.011262,0.67,5,2.19
7648000,11.319618,77.011260,0.67,6,2.18
7650000,11.319615,77.011261,0.30,6,2.18
7652000,11.319615,77.011262,0.56,5,2.18
7654000,11.319609,77.011262,0.39,5,2.18
7656000,11.319601,77.011259,1.15,4,2.20
7658000,11.319604,77.011261,0.57,5,2.20
7660000,11.319602,77.011263,1.02,5,2.19
